cluster	ORF	gene_name
protein targeting	YJL024C	APS3
protein targeting	YJL036W	SNX4
protein targeting	YJL128C	PBS2
protein targeting	YJL210W	PEX2
protein targeting	YJR010C-A	SPC1
protein targeting	YJR074W	MOG1
protein targeting	YJR126C	VPS70
protein targeting	YKL068W	NUP100
protein targeting	YKL073W	LHS1
protein targeting	YKL197C	PEX1
protein targeting	YKR001C	VPS1
protein targeting	YKR020W	VPS51
protein targeting	YKR048C	NAP1
protein targeting	YKR065C	PAM17
protein targeting	YKR082W	NUP133
protein targeting	YKR095W	MLP1
protein targeting	YLL024C	SSA2
protein targeting	YLL040C	VPS13
protein targeting	YLR018C	POM34
protein targeting	YLR119W	SRN2
protein targeting	YML001W	YPT7
protein targeting	YML041C	VPS71
protein targeting	YML055W	SPC2
protein targeting	YML071C	COG8
protein targeting	YML097C	VPS9
protein targeting	YML103C	NUP188
protein targeting	YMR004W	MVP1
protein targeting	YMR026C	PEX12
protein targeting	YMR035W	IMP2
protein targeting	YMR060C	SAM37
protein targeting	YMR129W	POM152
protein targeting	YMR153W	NUP53
protein targeting	YMR216C	SKY1
protein targeting	YNL041C	COG6
protein targeting	YNL051W	COG5
protein targeting	YNL064C	YDJ1
protein targeting	YNL070W	TOM7
protein targeting	YNL098C	RAS2
protein targeting	YNL229C	URE2
protein targeting	YNL297C	MON2
protein targeting	YNL298W	CLA4
protein targeting	YNL329C	PEX6
protein targeting	YNR006W	VPS27
protein targeting	YOL018C	TLG2
protein targeting	YOL031C	SIL1
protein targeting	YOL044W	PEX15
protein targeting	YOL111C	MDY2
protein targeting	YOR027W	STI1
protein targeting	YOR089C	VPS21
protein targeting	YOR297C	TIM18
protein targeting	YPL037C	EGD1
protein targeting	YPL051W	ARL3
protein targeting	YPL100W	ATG21
protein targeting	YPL120W	VPS30
protein targeting	YPL125W	KAP120
protein targeting	YPL195W	APL5
protein targeting	YPR024W	YME1
endomembrane system	YAL002W	VPS8
endomembrane system	YAL007C	ERP2
endomembrane system	YAL010C	MDM10
endomembrane system	YAL023C	PMT2
endomembrane system	YAL026C	DRS2
endomembrane system	YAL042W	ERV46
endomembrane system	YAL048C	GEM1
endomembrane system	YAL053W	FLC2
endomembrane system	YAR002C-A	ERP1
endomembrane system	YAR002W	NUP60
endomembrane system	YBL011W	SCT1
endomembrane system	YBL017C	PEP1
endomembrane system	YBL079W	NUP170
endomembrane system	YBL082C	ALG3
endomembrane system	YBR015C	MNN2
endomembrane system	YBR023C	CHS3
endomembrane system	YBR036C	CSG2
endomembrane system	YBR041W	FAT1
endomembrane system	YBR069C	TAT1
endomembrane system	YBR078W	ECM33
endomembrane system	YBR106W	PHO88
endomembrane system	YBR131W	CCZ1
endomembrane system	YBR132C	AGP2
endomembrane system	YBR159W	IFA38
endomembrane system	YBR162W-A	YSY6
endomembrane system	YBR164C	ARL1
endomembrane system	YBR171W	SEC66
endomembrane system	YBR201W	DER1
endomembrane system	YBR229C	ROT2
endomembrane system	YBR273C	UBX7
endomembrane system	YBR283C	SSH1
endomembrane system	YBR290W	BSD2
endomembrane system	YCL001W	RER1
endomembrane system	YCL008C	STP22
endomembrane system	YCL045C	EMC1
endomembrane system	YCR017C	CWH43
endomembrane system	YCR034W	ELO2
endomembrane system	YCR044C	PER1
endomembrane system	YCR067C	SED4
endomembrane system	YCR086W	CSM1
endomembrane system	YDL052C	SLC1
endomembrane system	YDL065C	PEX19
endomembrane system	YDL088C	ASM4
endomembrane system	YDL091C	UBX3
endomembrane system	YDL093W	PMT5
endomembrane system	YDL095W	PMT1
endomembrane system	YDL100C	GET3
endomembrane system	YDL122W	UBP1
endomembrane system	YDL192W	ARF1
endomembrane system	YDL204W	RTN2
endomembrane system	YDL226C	GCS1
endomembrane system	YDL232W	OST4
endomembrane system	YDR049W	VMS1
endomembrane system	YDR057W	YOS9
endomembrane system	YDR069C	DOA4
endomembrane system	YDR080W	VPS41
endomembrane system	YDR108W	TRS85
endomembrane system	YDR120C	TRM1
endomembrane system	YDR126W	SWF1
endomembrane system	YDR150W	NUM1
endomembrane system	YDR153C	ENT5
endomembrane system	YDR159W	SAC3
endomembrane system	YDR192C	NUP42
endomembrane system	YDR221W	GTB1
endomembrane system	YDR233C	RTN1
endomembrane system	YDR245W	MNN10
endomembrane system	YDR294C	DPL1
endomembrane system	YDR297W	SUR2
endomembrane system	YDR304C	CPR5
endomembrane system	YDR313C	PIB1
endomembrane system	YDR320C	SWA2
endomembrane system	YDR329C	PEX3
endomembrane system	YDR358W	GGA1
endomembrane system	YDR372C	VPS74
endomembrane system	YDR424C	DYN2
endomembrane system	YDR477W	SNF1
endomembrane system	YDR479C	PEX29
endomembrane system	YDR508C	GNP1
endomembrane system	YEL031W	SPF1
endomembrane system	YEL042W	GDA1
endomembrane system	YEL043W	YEL043W
endomembrane system	YEL064C	AVT2
endomembrane system	YER005W	YND1
endomembrane system	YER019W	ISC1
endomembrane system	YER031C	YPT31
endomembrane system	YER072W	VTC1
endomembrane system	YER083C	GET2
endomembrane system	YER120W	SCS2
endomembrane system	YER166W	DNF1
endomembrane system	YFL025C	BST1
endomembrane system	YFR019W	FAB1
endomembrane system	YFR041C	ERJ5
endomembrane system	YFR048W	RMD8
endomembrane system	YGL005C	COG7
endomembrane system	YGL016W	KAP122
endomembrane system	YGL020C	GET1
endomembrane system	YGL027C	CWH41
endomembrane system	YGL035C	MIG1
endomembrane system	YGL054C	ERV14
endomembrane system	YGL084C	GUP1
endomembrane system	YGL086W	MAD1
endomembrane system	YGL115W	SNF4
endomembrane system	YGL124C	MON1
endomembrane system	YGL126W	SCS3
endomembrane system	YGL161C	YIP5
endomembrane system	YGL167C	PMR1
endomembrane system	YGL203C	KEX1
endomembrane system	YGL219C	MDM34
endomembrane system	YGL226C-A	OST5
endomembrane system	YGL228W	SHE10
endomembrane system	YGL255W	ZRT1
endomembrane system	YGR038W	ORM1
endomembrane system	YGR089W	NNF2
endomembrane system	YGR105W	VMA21
endomembrane system	YGR135W	PRE9
endomembrane system	YGR157W	CHO2
endomembrane system	YGR166W	TRS65
endomembrane system	YGR170W	PSD2
endomembrane system	YGR202C	PCT1
endomembrane system	YGR223C	HSV2
endomembrane system	YGR227W	DIE2
endomembrane system	YGR270W	YTA7
endomembrane system	YGR284C	ERV29
endomembrane system	YHL002W	HSE1
endomembrane system	YHL003C	LAG1
endomembrane system	YHL020C	OPI1
endomembrane system	YHL028W	WSC4
endomembrane system	YHL031C	GOS1
endomembrane system	YHR004C	NEM1
endomembrane system	YHR009C	TDA3
endomembrane system	YHR012W	VPS29
endomembrane system	YHR039C	MSC7
endomembrane system	YHR079C	IRE1
endomembrane system	YHR108W	GGA2
endomembrane system	YHR134W	WSS1
endomembrane system	YHR135C	YCK1
endomembrane system	YHR142W	CHS7
endomembrane system	YHR181W	SVP26
endomembrane system	YHR204W	MNL1
endomembrane system	YIL027C	EMC5
endomembrane system	YIL030C	SSM4
endomembrane system	YIL039W	TED1
endomembrane system	YIL040W	APQ12
endomembrane system	YIL076W	SEC28
endomembrane system	YIL090W	ICE2
endomembrane system	YIL149C	MLP2
endomembrane system	YIR033W	MGA2
endomembrane system	YJL004C	SYS1
endomembrane system	YJL029C	VPS53
endomembrane system	YJL030W	MAD2
endomembrane system	YJL036W	SNX4
endomembrane system	YJL053W	PEP8
endomembrane system	YJL062W	LAS21
endomembrane system	YJL073W	JEM1
endomembrane system	YJL099W	CHS6
endomembrane system	YJL117W	PHO86
endomembrane system	YJL123C	MTC1
endomembrane system	YJL134W	LCB3
endomembrane system	YJL139C	YUR1
endomembrane system	YJL154C	VPS35
endomembrane system	YJL183W	MNN11
endomembrane system	YJL204C	RCY1
endomembrane system	YJR010C-A	SPC1
endomembrane system	YJR040W	GEF1
endomembrane system	YJR066W	TOR1
endomembrane system	YJR073C	OPI3
endomembrane system	YJR075W	HOC1
endomembrane system	YJR088C	EMC2
endomembrane system	YJR117W	STE24
endomembrane system	YJR118C	ILM1
endomembrane system	YJR125C	ENT3
endomembrane system	YJR126C	VPS70
endomembrane system	YJR131W	MNS1
endomembrane system	YJR134C	SGM1
endomembrane system	YKL020C	SPT23
endomembrane system	YKL041W	VPS24
endomembrane system	YKL068W	NUP100
endomembrane system	YKL073W	LHS1
endomembrane system	YKL179C	COY1
endomembrane system	YKL207W	EMC3
endomembrane system	YKL212W	SAC1
endomembrane system	YKR001C	VPS1
endomembrane system	YKR007W	MEH1
endomembrane system	YKR020W	VPS51
endomembrane system	YKR030W	GMH1
endomembrane system	YKR055W	RHO4
endomembrane system	YKR061W	KTR2
endomembrane system	YKR067W	GPT2
endomembrane system	YKR082W	NUP133
endomembrane system	YKR095W	MLP1
endomembrane system	YLL040C	VPS13
endomembrane system	YLR018C	POM34
endomembrane system	YLR039C	RIC1
endomembrane system	YLR056W	ERG3
endomembrane system	YLR083C	EMP70
endomembrane system	YLR119W	SRN2
endomembrane system	YLR181C	VTA1
endomembrane system	YLR426W	TDA5
endomembrane system	YLR450W	HMG2
endomembrane system	YML001W	YPT7
endomembrane system	YML008C	ERG6
endomembrane system	YML012W	ERV25
endomembrane system	YML013W	UBX2
endomembrane system	YML019W	OST6
endomembrane system	YML029W	USA1
endomembrane system	YML034W	SRC1
endomembrane system	YML038C	YMD8
endomembrane system	YML048W	GSF2
endomembrane system	YML055W	SPC2
endomembrane system	YML059C	NTE1
endomembrane system	YML067C	ERV41
endomembrane system	YML071C	COG8
endomembrane system	YML072C	TCB3
endomembrane system	YML075C	HMG1
endomembrane system	YML101C	CUE4
endomembrane system	YML103C	NUP188
endomembrane system	YML107C	PML39
endomembrane system	YML121W	GTR1
endomembrane system	YML123C	PHO84
endomembrane system	YML128C	MSC1
endomembrane system	YMR004W	MVP1
endomembrane system	YMR010W	YMR010W
endomembrane system	YMR015C	ERG5
endomembrane system	YMR022W	UBC7
endomembrane system	YMR029C	FAR8
endomembrane system	YMR052W	FAR3
endomembrane system	YMR054W	STV1
endomembrane system	YMR058W	FET3
endomembrane system	YMR065W	KAR5
endomembrane system	YMR119W	ASI1
endomembrane system	YMR123W	PKR1
endomembrane system	YMR129W	POM152
endomembrane system	YMR153W	NUP53
endomembrane system	YMR161W	HLJ1
endomembrane system	YMR202W	ERG2
endomembrane system	YMR214W	SCJ1
endomembrane system	YMR255W	GFD1
endomembrane system	YMR264W	CUE1
endomembrane system	YMR266W	RSN1
endomembrane system	YMR272C	SCS7
endomembrane system	YMR274C	RCE1
endomembrane system	YMR284W	YKU70
endomembrane system	YMR292W	GOT1
endomembrane system	YMR304W	UBP15
endomembrane system	YMR307W	GAS1
endomembrane system	YNL008C	ASI3
endomembrane system	YNL041C	COG6
endomembrane system	YNL044W	YIP3
endomembrane system	YNL049C	SFB2
endomembrane system	YNL051W	COG5
endomembrane system	YNL086W	SNN1
endomembrane system	YNL087W	TCB2
endomembrane system	YNL098C	RAS2
endomembrane system	YNL183C	NPR1
endomembrane system	YNL199C	GCR2
endomembrane system	YNL219C	ALG9
endomembrane system	YNL238W	KEX2
endomembrane system	YNL270C	ALP1
endomembrane system	YNL291C	MID1
endomembrane system	YNL294C	RIM21
endomembrane system	YNL297C	MON2
endomembrane system	YNL323W	LEM3
endomembrane system	YNR006W	VPS27
endomembrane system	YNR030W	ALG12
endomembrane system	YNR065C	YNR065C
endomembrane system	YOL003C	PFA4
endomembrane system	YOL009C	MDM12
endomembrane system	YOL013C	HRD1
endomembrane system	YOL018C	TLG2
endomembrane system	YOL020W	TAT2
endomembrane system	YOL031C	SIL1
endomembrane system	YOL062C	APM4
endomembrane system	YOL065C	INP54
endomembrane system	YOL081W	IRA2
endomembrane system	YOR002W	ALG6
endomembrane system	YOR008C	SLG1
endomembrane system	YOR016C	ERP4
endomembrane system	YOR034C	AKR2
endomembrane system	YOR067C	ALG8
endomembrane system	YOR069W	VPS5
endomembrane system	YOR070C	GYP1
endomembrane system	YOR085W	OST3
endomembrane system	YOR089C	VPS21
endomembrane system	YOR112W	CEX1
endomembrane system	YOR115C	TRS33
endomembrane system	YOR132W	VPS17
endomembrane system	YOR154W	SLP1
endomembrane system	YOR165W	SEY1
endomembrane system	YOR171C	LCB4
endomembrane system	YOR216C	RUD3
endomembrane system	YOR288C	MPD1
endomembrane system	YOR307C	SLY41
endomembrane system	YOR311C	DGK1
endomembrane system	YOR321W	PMT3
endomembrane system	YOR322C	LDB19
endomembrane system	YOR327C	SNC2
endomembrane system	YPL051W	ARL3
endomembrane system	YPL100W	ATG21
endomembrane system	YPL125W	KAP120
endomembrane system	YPL183C	RTT10
endomembrane system	YPL189W	GUP2
endomembrane system	YPL192C	PRM3
endomembrane system	YPL227C	ALG5
endomembrane system	YPL244C	HUT1
endomembrane system	YPR063C	YPR063C
endomembrane system	YPR075C	OPY2
endomembrane system	YPR173C	VPS4
endomembrane system	YPR174C	YPR174C
cytoskeleton organization	YAL020C	ATS1
cytoskeleton organization	YAR014C	BUD14
cytoskeleton organization	YBL007C	SLA1
cytoskeleton organization	YBR108W	AIM3
cytoskeleton organization	YCL029C	BIK1
cytoskeleton organization	YCR009C	RVS161
cytoskeleton organization	YCR065W	HCM1
cytoskeleton organization	YCR088W	ABP1
cytoskeleton organization	YDL134C	PPH21
cytoskeleton organization	YDL135C	RDI1
cytoskeleton organization	YDL155W	CLB3
cytoskeleton organization	YDL188C	PPH22
cytoskeleton organization	YDL226C	GCS1
cytoskeleton organization	YDR126W	SWF1
cytoskeleton organization	YDR150W	NUM1
cytoskeleton organization	YDR171W	HSP42
cytoskeleton organization	YDR389W	SAC7
cytoskeleton organization	YDR424C	DYN2
cytoskeleton organization	YDR488C	PAC11
cytoskeleton organization	YEL061C	CIN8
cytoskeleton organization	YER016W	BIM1
cytoskeleton organization	YER149C	PEA2
cytoskeleton organization	YER155C	BEM2
cytoskeleton organization	YER174C	GRX4
cytoskeleton organization	YGL003C	CDH1
cytoskeleton organization	YGL060W	YBP2
cytoskeleton organization	YGL216W	KIP3
cytoskeleton organization	YGR108W	CLB1
cytoskeleton organization	YHR114W	BZZ1
cytoskeleton organization	YHR115C	DMA1
cytoskeleton organization	YHR129C	ARP1
cytoskeleton organization	YHR158C	KEL1
cytoskeleton organization	YIL090W	ICE2
cytoskeleton organization	YIL095W	PRK1
cytoskeleton organization	YIL105C	SLM1
cytoskeleton organization	YIL138C	TPM2
cytoskeleton organization	YIL149C	MLP2
cytoskeleton organization	YIL153W	RRD1
cytoskeleton organization	YIL159W	BNR1
cytoskeleton organization	YJL020C	BBC1
cytoskeleton organization	YJL128C	PBS2
cytoskeleton organization	YJL187C	SWE1
cytoskeleton organization	YJR070C	LIA1
cytoskeleton organization	YJR125C	ENT3
cytoskeleton organization	YKL007W	CAP1
cytoskeleton organization	YKL048C	ELM1
cytoskeleton organization	YKR001C	VPS1
cytoskeleton organization	YKR048C	NAP1
cytoskeleton organization	YKR054C	DYN1
cytoskeleton organization	YKR055W	RHO4
cytoskeleton organization	YLL021W	SPA2
cytoskeleton organization	YLL038C	ENT4
cytoskeleton organization	YLL049W	LDB18
cytoskeleton organization	YLR006C	SSK1
cytoskeleton organization	YLR018C	POM34
cytoskeleton organization	YLR429W	CRN1
cytoskeleton organization	YMR068W	AVO2
cytoskeleton organization	YMR092C	AIP1
cytoskeleton organization	YMR129W	POM152
cytoskeleton organization	YMR198W	CIK1
cytoskeleton organization	YMR294W	JNM1
cytoskeleton organization	YNL032W	SIW14
cytoskeleton organization	YNL079C	TPM1
cytoskeleton organization	YNL116W	DMA2
cytoskeleton organization	YNL271C	BNI1
cytoskeleton organization	YNL298W	CLA4
cytoskeleton organization	YNR031C	SSK2
cytoskeleton organization	YOR008C	SLG1
cytoskeleton organization	YOR014W	RTS1
cytoskeleton organization	YOR035C	SHE4
cytoskeleton organization	YOR043W	WHI2
cytoskeleton organization	YOR058C	ASE1
cytoskeleton organization	YOR127W	RGA1
cytoskeleton organization	YOR195W	SLK19
cytoskeleton organization	YPL017C	IRC15
cytoskeleton organization	YPL115C	BEM3
cytoskeleton organization	YPL152W	RRD2
cytoskeleton organization	YPL155C	KIP2
cytoskeleton organization	YPL161C	BEM4
cytoskeleton organization	YPL174C	NIP100
cytoskeleton organization	YPL269W	KAR9
cytoskeleton organization	YPR093C	ASR1
cytoskeleton organization	YPR119W	CLB2
cytoskeleton organization	YPR120C	CLB5
cytoskeleton organization	YPR141C	KAR3
nuclear transport	YAR002W	NUP60
nuclear transport	YBL079W	NUP170
nuclear transport	YBL103C	RTG3
nuclear transport	YBR034C	HMT1
nuclear transport	YCL011C	GBP2
nuclear transport	YDL088C	ASM4
nuclear transport	YDL115C	IWR1
nuclear transport	YDR101C	ARX1
nuclear transport	YDR159W	SAC3
nuclear transport	YDR192C	NUP42
nuclear transport	YDR335W	MSN5
nuclear transport	YDR363W-A	SEM1
nuclear transport	YDR395W	SXM1
nuclear transport	YER120W	SCS2
nuclear transport	YFL007W	BLM10
nuclear transport	YGL016W	KAP122
nuclear transport	YGL066W	SGF73
nuclear transport	YGL086W	MAD1
nuclear transport	YGL174W	BUD13
nuclear transport	YGL252C	RTG2
nuclear transport	YGR081C	SLX9
nuclear transport	YGR214W	RPS0A
nuclear transport	YHR030C	SLT2
nuclear transport	YHR167W	THP2
nuclear transport	YIL040W	APQ12
nuclear transport	YIL090W	ICE2
nuclear transport	YIL149C	MLP2
nuclear transport	YIR005W	IST3
nuclear transport	YJL128C	PBS2
nuclear transport	YJL140W	RPB4
nuclear transport	YJR074W	MOG1
nuclear transport	YKL068W	NUP100
nuclear transport	YKL205W	LOS1
nuclear transport	YKR048C	NAP1
nuclear transport	YKR082W	NUP133
nuclear transport	YKR092C	SRP40
nuclear transport	YKR095W	MLP1
nuclear transport	YLL024C	SSA2
nuclear transport	YLR018C	POM34
nuclear transport	YML062C	MFT1
nuclear transport	YML103C	NUP188
nuclear transport	YMR129W	POM152
nuclear transport	YMR153W	NUP53
nuclear transport	YMR216C	SKY1
nuclear transport	YMR230W	RPS10B
nuclear transport	YMR255W	GFD1
nuclear transport	YMR273C	ZDS1
nuclear transport	YNL053W	MSG5
nuclear transport	YNL064C	YDJ1
nuclear transport	YNL227C	JJJ1
nuclear transport	YNL229C	URE2
nuclear transport	YNL253W	TEX1
nuclear transport	YNL298W	CLA4
nuclear transport	YNL302C	RPS19B
nuclear transport	YOR112W	CEX1
nuclear transport	YPL125W	KAP120
nuclear transport	YPL226W	NEW1
nuclear transport	YPL239W	YAR1
protein modification by small protein conjugation or removal	YAL055W	PEX22
protein modification by small protein conjugation or removal	YAR002W	NUP60
protein modification by small protein conjugation or removal	YBR082C	UBC4
protein modification by small protein conjugation or removal	YBR114W	RAD16
protein modification by small protein conjugation or removal	YCL008C	STP22
protein modification by small protein conjugation or removal	YCR066W	RAD18
protein modification by small protein conjugation or removal	YDL013W	SLX5
protein modification by small protein conjugation or removal	YDL074C	BRE1
protein modification by small protein conjugation or removal	YDL091C	UBX3
protein modification by small protein conjugation or removal	YDL122W	UBP1
protein modification by small protein conjugation or removal	YDL190C	UFD2
protein modification by small protein conjugation or removal	YDR059C	UBC5
protein modification by small protein conjugation or removal	YDR092W	UBC13
protein modification by small protein conjugation or removal	YDR099W	BMH2
protein modification by small protein conjugation or removal	YDR255C	RMD5
protein modification by small protein conjugation or removal	YDR260C	SWM1
protein modification by small protein conjugation or removal	YDR265W	PEX10
protein modification by small protein conjugation or removal	YDR266C	HEL2
protein modification by small protein conjugation or removal	YDR313C	PIB1
protein modification by small protein conjugation or removal	YDR363W	ESC2
protein modification by small protein conjugation or removal	YDR363W-A	SEM1
