ORF	term
YMR039C	transcription from RNA polymerase II promoter
YMR042W	transcription from RNA polymerase II promoter
YMR043W	transcription from RNA polymerase II promoter
YMR070W	transcription from RNA polymerase II promoter
YMR075W	transcription from RNA polymerase II promoter
YMR091C	transcription from RNA polymerase II promoter
YMR112C	transcription from RNA polymerase II promoter
YMR136W	transcription from RNA polymerase II promoter
YMR164C	transcription from RNA polymerase II promoter
YMR172W	transcription from RNA polymerase II promoter
YMR179W	transcription from RNA polymerase II promoter
YMR182C	transcription from RNA polymerase II promoter
YMR227C	transcription from RNA polymerase II promoter
YMR236W	transcription from RNA polymerase II promoter
YMR239C	transcription from RNA polymerase II promoter
YMR263W	transcription from RNA polymerase II promoter
YMR277W	transcription from RNA polymerase II promoter
YMR280C	transcription from RNA polymerase II promoter
YMR312W	transcription from RNA polymerase II promoter
YNL021W	transcription from RNA polymerase II promoter
YNL025C	transcription from RNA polymerase II promoter
YNL027W	transcription from RNA polymerase II promoter
YNL068C	transcription from RNA polymerase II promoter
YNL076W	transcription from RNA polymerase II promoter
YNL097C	transcription from RNA polymerase II promoter
YNL103W	transcription from RNA polymerase II promoter
YNL118C	transcription from RNA polymerase II promoter
YNL136W	transcription from RNA polymerase II promoter
YNL139C	transcription from RNA polymerase II promoter
YNL153C	transcription from RNA polymerase II promoter
YNL167C	transcription from RNA polymerase II promoter
YNL199C	transcription from RNA polymerase II promoter
YNL206C	transcription from RNA polymerase II promoter
YNL216W	transcription from RNA polymerase II promoter
YNL222W	transcription from RNA polymerase II promoter
YNL236W	transcription from RNA polymerase II promoter
YNL239W	transcription from RNA polymerase II promoter
YNL251C	transcription from RNA polymerase II promoter
YNL257C	transcription from RNA polymerase II promoter
YNL278W	transcription from RNA polymerase II promoter
YNL288W	transcription from RNA polymerase II promoter
YNL296W	transcription from RNA polymerase II promoter
YNL298W	transcription from RNA polymerase II promoter
YNL309W	transcription from RNA polymerase II promoter
YNL314W	transcription from RNA polymerase II promoter
YNL330C	transcription from RNA polymerase II promoter
YNR010W	transcription from RNA polymerase II promoter
YNR023W	transcription from RNA polymerase II promoter
YNR052C	transcription from RNA polymerase II promoter
YOL001W	transcription from RNA polymerase II promoter
YOL002C	transcription from RNA polymerase II promoter
YOL004W	transcription from RNA polymerase II promoter
YOL005C	transcription from RNA polymerase II promoter
YOL006C	transcription from RNA polymerase II promoter
YOL012C	transcription from RNA polymerase II promoter
YOL028C	transcription from RNA polymerase II promoter
YOL051W	transcription from RNA polymerase II promoter
YOL063C	transcription from RNA polymerase II promoter
YOL067C	transcription from RNA polymerase II promoter
YOL071W	transcription from RNA polymerase II promoter
YOL072W	transcription from RNA polymerase II promoter
YOL089C	transcription from RNA polymerase II promoter
YOL108C	transcription from RNA polymerase II promoter
YOL113W	transcription from RNA polymerase II promoter
YOL116W	transcription from RNA polymerase II promoter
YOL135C	transcription from RNA polymerase II promoter
YOL145C	transcription from RNA polymerase II promoter
YOR028C	transcription from RNA polymerase II promoter
YOR038C	transcription from RNA polymerase II promoter
YOR047C	transcription from RNA polymerase II promoter
YOR048C	transcription from RNA polymerase II promoter
YOR064C	transcription from RNA polymerase II promoter
YOR113W	transcription from RNA polymerase II promoter
YOR117W	transcription from RNA polymerase II promoter
YOR123C	transcription from RNA polymerase II promoter
YOR135C	transcription from RNA polymerase II promoter
YOR140W	transcription from RNA polymerase II promoter
YOR151C	transcription from RNA polymerase II promoter
YOR162C	transcription from RNA polymerase II promoter
YOR172W	transcription from RNA polymerase II promoter
YOR174W	transcription from RNA polymerase II promoter
YOR179C	transcription from RNA polymerase II promoter
YOR194C	transcription from RNA polymerase II promoter
YOR210W	transcription from RNA polymerase II promoter
YOR224C	transcription from RNA polymerase II promoter
YOR229W	transcription from RNA polymerase II promoter
YOR230W	transcription from RNA polymerase II promoter
YOR244W	transcription from RNA polymerase II promoter
YOR259C	transcription from RNA polymerase II promoter
YOR274W	transcription from RNA polymerase II promoter
YOR279C	transcription from RNA polymerase II promoter
YOR281C	transcription from RNA polymerase II promoter
YOR290C	transcription from RNA polymerase II promoter
YOR298C-A	transcription from RNA polymerase II promoter
YOR304W	transcription from RNA polymerase II promoter
YOR338W	transcription from RNA polymerase II promoter
YOR358W	transcription from RNA polymerase II promoter
YOR363C	transcription from RNA polymerase II promoter
YOR372C	transcription from RNA polymerase II promoter
YPL002C	transcription from RNA polymerase II promoter
YPL011C	transcription from RNA polymerase II promoter
YPL016W	transcription from RNA polymerase II promoter
YPL026C	transcription from RNA polymerase II promoter
YPL031C	transcription from RNA polymerase II promoter
YPL038W	transcription from RNA polymerase II promoter
YPL042C	transcription from RNA polymerase II promoter
YPL047W	transcription from RNA polymerase II promoter
YPL048W	transcription from RNA polymerase II promoter
YPL049C	transcription from RNA polymerase II promoter
YPL075W	transcription from RNA polymerase II promoter
YPL082C	transcription from RNA polymerase II promoter
YPL086C	transcription from RNA polymerase II promoter
YPL089C	transcription from RNA polymerase II promoter
YPL101W	transcription from RNA polymerase II promoter
YPL116W	transcription from RNA polymerase II promoter
YPL122C	transcription from RNA polymerase II promoter
YPL128C	transcription from RNA polymerase II promoter
YPL129W	transcription from RNA polymerase II promoter
YPL133C	transcription from RNA polymerase II promoter
YPL139C	transcription from RNA polymerase II promoter
YPL177C	transcription from RNA polymerase II promoter
YPL190C	transcription from RNA polymerase II promoter
YPL202C	transcription from RNA polymerase II promoter
YPL205C	transcription from RNA polymerase II promoter
YPL228W	transcription from RNA polymerase II promoter
YPL230W	transcription from RNA polymerase II promoter
YPL235W	transcription from RNA polymerase II promoter
YPL248C	transcription from RNA polymerase II promoter
YPL254W	transcription from RNA polymerase II promoter
YPR005C	transcription from RNA polymerase II promoter
YPR008W	transcription from RNA polymerase II promoter
YPR009W	transcription from RNA polymerase II promoter
YPR023C	transcription from RNA polymerase II promoter
YPR025C	transcription from RNA polymerase II promoter
YPR030W	transcription from RNA polymerase II promoter
YPR034W	transcription from RNA polymerase II promoter
YPR052C	transcription from RNA polymerase II promoter
YPR056W	transcription from RNA polymerase II promoter
YPR065W	transcription from RNA polymerase II promoter
YPR068C	transcription from RNA polymerase II promoter
YPR070W	transcription from RNA polymerase II promoter
YPR072W	transcription from RNA polymerase II promoter
YPR086W	transcription from RNA polymerase II promoter
YPR104C	transcription from RNA polymerase II promoter
YPR133C	transcription from RNA polymerase II promoter
YPR161C	transcription from RNA polymerase II promoter
YPR168W	transcription from RNA polymerase II promoter
YPR179C	transcription from RNA polymerase II promoter
YPR187W	transcription from RNA polymerase II promoter
YPR199C	transcription from RNA polymerase II promoter
LSR1	RNA binding
Q0115	RNA binding
Q0120	RNA binding
YAL005C	RNA binding
YAL033W	RNA binding
YAL035W	RNA binding
YAL043C	RNA binding
YAR007C	RNA binding
YBL004W	RNA binding
YBL024W	RNA binding
YBL026W	RNA binding
YBL032W	RNA binding
YBL051C	RNA binding
YBR046C	RNA binding
YBR072W	RNA binding
YBR079C	RNA binding
YBR118W	RNA binding
YBR119W	RNA binding
YBR130C	RNA binding
YBR143C	RNA binding
YBR167C	RNA binding
YBR212W	RNA binding
YBR222C	RNA binding
YBR233W	RNA binding
YBR238C	RNA binding
YBR247C	RNA binding
YBR257W	RNA binding
YCL011C	RNA binding
YCL037C	RNA binding
YCR031C	RNA binding
YCR057C	RNA binding
YCR077C	RNA binding
YDL030W	RNA binding
YDL043C	RNA binding
YDL044C	RNA binding
YDL051W	RNA binding
YDL078C	RNA binding
YDL087C	RNA binding
YDL092W	RNA binding
YDL148C	RNA binding
YDL160C	RNA binding
YDL175C	RNA binding
YDL185W	RNA binding
YDL208W	RNA binding
YDL209C	RNA binding
YDL213C	RNA binding
YDL224C	RNA binding
YDR037W	RNA binding
YDR060W	RNA binding
YDR064W	RNA binding
YDR117C	RNA binding
YDR151C	RNA binding
YDR155C	RNA binding
YDR172W	RNA binding
YDR194C	RNA binding
YDR195W	RNA binding
YDR211W	RNA binding
YDR228C	RNA binding
YDR235W	RNA binding
YDR240C	RNA binding
YDR243C	RNA binding
YDR283C	RNA binding
YDR293C	RNA binding
YDR301W	RNA binding
YDR312W	RNA binding
YDR365C	RNA binding
YDR374C	RNA binding
YDR378C	RNA binding
YDR381W	RNA binding
YDR385W	RNA binding
YDR404C	RNA binding
YDR429C	RNA binding
YDR432W	RNA binding
YDR449C	RNA binding
YDR478W	RNA binding
YDR496C	RNA binding
YDR505C	RNA binding
YDR515W	RNA binding
YDR538W	RNA binding
YEL015W	RNA binding
YEL026W	RNA binding
YEL034W	RNA binding
YER006W	RNA binding
YER007C-A	RNA binding
YER025W	RNA binding
YER035W	RNA binding
YER049W	RNA binding
YER063W	RNA binding
YER072W	RNA binding
YER105C	RNA binding
YER112W	RNA binding
YER146W	RNA binding
YER151C	RNA binding
YER153C	RNA binding
YER155C	RNA binding
YER165W	RNA binding
YER176W	RNA binding
YFR001W	RNA binding
YGL014W	RNA binding
YGL030W	RNA binding
YGL031C	RNA binding
YGL044C	RNA binding
YGL049C	RNA binding
YGL064C	RNA binding
YGL092W	RNA binding
YGL099W	RNA binding
YGL103W	RNA binding
YGL105W	RNA binding
YGL107C	RNA binding
YGL120C	RNA binding
YGL122C	RNA binding
YGL123W	RNA binding
YGL143C	RNA binding
YGL173C	RNA binding
YGL178W	RNA binding
YGL211W	RNA binding
YGL222C	RNA binding
YGL232W	RNA binding
YGL244W	RNA binding
YGL245W	RNA binding
YGR013W	RNA binding
YGR030C	RNA binding
YGR034W	RNA binding
YGR054W	RNA binding
YGR063C	RNA binding
YGR072W	RNA binding
YGR074W	RNA binding
YGR083C	RNA binding
YGR103W	RNA binding
YGR128C	RNA binding
YGR148C	RNA binding
YGR150C	RNA binding
YGR155W	RNA binding
YGR156W	RNA binding
YGR159C	RNA binding
YGR162W	RNA binding
YGR178C	RNA binding
YGR185C	RNA binding
YGR192C	RNA binding
YGR222W	RNA binding
YGR250C	RNA binding
YGR271W	RNA binding
YGR279C	RNA binding
YHL001W	RNA binding
YHL007C	RNA binding
YHL015W	RNA binding
YHL024W	RNA binding
YHL034C	RNA binding
YHL038C	RNA binding
YHR015W	RNA binding
YHR038W	RNA binding
YHR062C	RNA binding
YHR066W	RNA binding
YHR072W-A	RNA binding
YHR081W	RNA binding
YHR082C	RNA binding
YHR086W	RNA binding
YHR088W	RNA binding
YHR089C	RNA binding
YHR104W	RNA binding
YHR119W	RNA binding
YHR121W	RNA binding
YHR148W	RNA binding
YHR165C	RNA binding
YHR187W	RNA binding
YHR196W	RNA binding
YHR209W	RNA binding
YHR216W	RNA binding
YIL061C	RNA binding
YIL062C	RNA binding
YIL091C	RNA binding
YIL133C	RNA binding
YIL160C	RNA binding
YIR001C	RNA binding
YIR009W	RNA binding
YIR021W	RNA binding
YIR034C	RNA binding
YJL010C	RNA binding
YJL050W	RNA binding
YJL080C	RNA binding
YJL109C	RNA binding
YJL124C	RNA binding
YJL131C	RNA binding
YJL138C	RNA binding
YJL140W	RNA binding
YJL191W	RNA binding
YJL203W	RNA binding
YJL209W	RNA binding
YJR007W	RNA binding
YJR014W	RNA binding
YJR022W	RNA binding
YJR047C	RNA binding
YJR091C	RNA binding
YJR093C	RNA binding
YJR110W	RNA binding
YKL006W	RNA binding
YKL009W	RNA binding
YKL012W	RNA binding
YKL014C	RNA binding
YKL025C	RNA binding
YKL059C	RNA binding
YKL074C	RNA binding
YKL081W	RNA binding
YKL085W	RNA binding
YKL130C	RNA binding
YKL172W	RNA binding
YKL173W	RNA binding
YKL204W	RNA binding
YKL205W	RNA binding
YKL214C	RNA binding
YKR026C	RNA binding
YKR059W	RNA binding
YKR081C	RNA binding
YKR095W	RNA binding
YLL011W	RNA binding
YLL013C	RNA binding
YLL018C	RNA binding
YLL024C	RNA binding
YLL032C	RNA binding
YLL046C	RNA binding
YLR017W	RNA binding
YLR029C	RNA binding
YLR067C	RNA binding
YLR069C	RNA binding
YLR115W	RNA binding
YLR116W	RNA binding
YLR129W	RNA binding
YLR136C	RNA binding
YLR145W	RNA binding
YLR147C	RNA binding
YLR175W	RNA binding
YLR192C	RNA binding
YLR197W	RNA binding
YLR222C	RNA binding
YLR233C	RNA binding
YLR244C	RNA binding
YLR249W	RNA binding
YLR276C	RNA binding
YLR277C	RNA binding
YLR291C	RNA binding
YLR298C	RNA binding
YLR340W	RNA binding
YLR344W	RNA binding
YLR382C	RNA binding
YLR384C	RNA binding
YLR398C	RNA binding
YLR401C	RNA binding
YLR419W	RNA binding
YLR424W	RNA binding
YLR430W	RNA binding
YLR432W	RNA binding
YLR438C-A	RNA binding
YLR448W	RNA binding
YML010W	RNA binding
YML017W	RNA binding
YML046W	RNA binding
YML049C	RNA binding
YML056C	RNA binding
YML073C	RNA binding
YML105C	RNA binding
YML117W	RNA binding
YMR012W	RNA binding
YMR049C	RNA binding
YMR061W	RNA binding
YMR080C	RNA binding
YMR093W	RNA binding
YMR106C	RNA binding
YMR121C	RNA binding
YMR125W	RNA binding
YMR146C	RNA binding
YMR194W	RNA binding
YMR205C	RNA binding
YMR229C	RNA binding
YMR260C	RNA binding
YMR268C	RNA binding
YMR284W	RNA binding
YMR288W	RNA binding
YMR290C	RNA binding
YMR309C	RNA binding
YMR312W	RNA binding
YNL002C	RNA binding
YNL004W	RNA binding
YNL014W	RNA binding
YNL016W	RNA binding
YNL069C	RNA binding
YNL075W	RNA binding
YNL110C	RNA binding
YNL118C	RNA binding
YNL124W	RNA binding
YNL139C	RNA binding
YNL147W	RNA binding
YNL175C	RNA binding
YNL197C	RNA binding
YNL210W	RNA binding
YNL221C	RNA binding
