cluster	ORF	gene_name
nucleolus	YBR141C	BMT2
transferase activity	YBR141C	BMT2
DNA binding	YBR150C	TBS1
mitochondria	YBR150C	TBS1
mitochondrion	YBR150C	TBS1
cell cycle	YBR156C	SLI15
chromatin	YBR156C	SLI15
chromosome segregation	YBR156C	SLI15
cytokinesis	YBR156C	SLI15
cytoskeleton	YBR156C	SLI15
cytoskeleton and microtubules	YBR156C	SLI15
enzyme regulator activity	YBR156C	SLI15
protein phosphorylation	YBR156C	SLI15
regulation of cell cycle	YBR156C	SLI15
endomembrane system	YBR159W	IFA38
endoplasmic reticulum	YBR159W	IFA38
ER	YBR159W	IFA38
Golgi and ER	YBR159W	IFA38
lipid metabolic process	YBR159W	IFA38
lipids	YBR159W	IFA38
metabolic	YBR159W	IFA38
monocarboxylic acid metabolic process	YBR159W	IFA38
oxidoreductase activity	YBR159W	IFA38
cell wall	YBR162C	TOS1
vacuole	YBR162C	TOS1
vacuoles	YBR162C	TOS1
endomembrane system	YBR162W-A	YSY6
endoplasmic reticulum	YBR162W-A	YSY6
ER	YBR162W-A	YSY6
Golgi and ER	YBR162W-A	YSY6
endocytosis	YBR164C	ARL1
endomembrane system	YBR164C	ARL1
Golgi	YBR164C	ARL1
Golgi and ER	YBR164C	ARL1
Golgi apparatus	YBR164C	ARL1
Golgi vesicle transport	YBR164C	ARL1
GTPase activity	YBR164C	ARL1
hydrolase activity	YBR164C	ARL1
organelle assembly	YBR164C	ARL1
protein targeting	YBR164C	ARL1
sig_Gsp1_GI	YBR164C	ARL1
vacuole organization	YBR164C	ARL1
vacuoles	YBR164C	ARL1
peroxisome	YBR168W	PEX32
peroxisome organization	YBR168W	PEX32
peroxisomes	YBR168W	PEX32
endomembrane system	YBR171W	SEC66
endoplasmic reticulum	YBR171W	SEC66
ER	YBR171W	SEC66
Golgi and ER	YBR171W	SEC66
protein targeting	YBR171W	SEC66
protein transporter activity	YBR171W	SEC66
sig_Gsp1_GI	YBR171W	SEC66
transmembrane transport	YBR171W	SEC66
budding	YBR175W	SWD3
cell cycle	YBR175W	SWD3
chromatin	YBR175W	SWD3
chromatin organization	YBR175W	SWD3
histone modification	YBR175W	SWD3
meiotic cell cycle	YBR175W	SWD3
methyltransferase activity	YBR175W	SWD3
organelle fission	YBR175W	SWD3
peptidyl-amino acid modification	YBR175W	SWD3
protein alkylation	YBR175W	SWD3
regulation of cell cycle	YBR175W	SWD3
regulation of organelle organization	YBR175W	SWD3
telomere organization	YBR175W	SWD3
transferase activity	YBR175W	SWD3
cytoplasmic translation	YBR181C	RPS6B
ribosomal small subunit biogenesis	YBR181C	RPS6B
ribosome	YBR181C	RPS6B
ribosomes and translation	YBR181C	RPS6B
rRNA processing	YBR181C	RPS6B
sig_Gsp1_GI	YBR181C	RPS6B
structural constituent of ribosome	YBR181C	RPS6B
transcription and mRNA processing	YBR181C	RPS6B
budding	YBR186W	PCH2
cell cycle	YBR186W	PCH2
DNA recombination	YBR186W	PCH2
hydrolase activity	YBR186W	PCH2
meiotic cell cycle	YBR186W	PCH2
nucleolus	YBR186W	PCH2
organelle fission	YBR186W	PCH2
regulation of cell cycle	YBR186W	PCH2
regulation of organelle organization	YBR186W	PCH2
chromatin	YBR195C	MSI1
chromatin organization	YBR195C	MSI1
histone binding	YBR195C	MSI1
budding	YBR200W	BEM1
cell morphogenesis	YBR200W	BEM1
cellular bud	YBR200W	BEM1
conjugation	YBR200W	BEM1
lipid binding	YBR200W	BEM1
lipids	YBR200W	BEM1
mitochondria	YBR200W	BEM1
mitochondrion	YBR200W	BEM1
site of polarized growth	YBR200W	BEM1
endomembrane system	YBR201W	DER1
endoplasmic reticulum	YBR201W	DER1
ER	YBR201W	DER1
Golgi and ER	YBR201W	DER1
proteolysis involved in cellular protein catabolic process	YBR201W	DER1
mitochondria	YBR212W	NGR1
mitochondrion organization	YBR212W	NGR1
mRNA binding	YBR212W	NGR1
regulation of translation	YBR212W	NGR1
ribosomes and translation	YBR212W	NGR1
RNA binding	YBR212W	NGR1
transcription and mRNA processing	YBR212W	NGR1
cell cycle	YBR215W	HPC2
chromatin	YBR215W	HPC2
chromatin binding	YBR215W	HPC2
chromatin organization	YBR215W	HPC2
DNA binding	YBR215W	HPC2
DNA-templated transcription, elongation	YBR215W	HPC2
mitotic cell cycle	YBR215W	HPC2
transcription	YBR215W	HPC2
transcription and mRNA processing	YBR215W	HPC2
transcription from RNA polymerase II promoter	YBR215W	HPC2
cofactor metabolic process	YBR221C	PDB1
metabolic	YBR221C	PDB1
mitochondria	YBR221C	PDB1
mitochondrion	YBR221C	PDB1
monocarboxylic acid metabolic process	YBR221C	PDB1
oxidoreductase activity	YBR221C	PDB1
cellular response to DNA damage stimulus	YBR223C	TDP1
DNA repair	YBR223C	TDP1
hydrolase activity	YBR223C	TDP1
chromosome	YBR228W	SLX1
DNA replication	YBR228W	SLX1
hydrolase activity	YBR228W	SLX1
nuclease activity	YBR228W	SLX1
carbohydrate metabolic process	YBR229C	ROT2
cell wall organization or biogenesis	YBR229C	ROT2
endomembrane system	YBR229C	ROT2
endoplasmic reticulum	YBR229C	ROT2
ER	YBR229C	ROT2
Golgi and ER	YBR229C	ROT2
hydrolase activity	YBR229C	ROT2
hydrolase activity, acting on glycosyl bonds	YBR229C	ROT2
metabolic	YBR229C	ROT2
mitochondria	YBR229C	ROT2
mitochondrion	YBR229C	ROT2
protein glycosylation	YBR229C	ROT2
chromatin	YBR231C	SWC5
chromatin organization	YBR231C	SWC5
chromosome	YBR231C	SWC5
sig_Gsp1_GI	YBR231C	SWC5
cellular respiration	YBR238C	YBR238C
generation of precursor metabolites and energy	YBR238C	YBR238C
metabolic	YBR238C	YBR238C
mitochondria	YBR238C	YBR238C
mitochondrial envelope	YBR238C	YBR238C
mitochondrion	YBR238C	YBR238C
mRNA binding	YBR238C	YBR238C
RNA binding	YBR238C	YBR238C
transcription and mRNA processing	YBR238C	YBR238C
cell cycle	YBR245C	ISW1
chromatin	YBR245C	ISW1
chromatin binding	YBR245C	ISW1
chromatin organization	YBR245C	ISW1
chromosome	YBR245C	ISW1
chromosome segregation	YBR245C	ISW1
cytoskeleton and microtubules	YBR245C	ISW1
DNA binding	YBR245C	ISW1
DNA-templated transcription, elongation	YBR245C	ISW1
DNA-templated transcription, initiation	YBR245C	ISW1
DNA-templated transcription, termination	YBR245C	ISW1
hydrolase activity	YBR245C	ISW1
nucleolus	YBR245C	ISW1
transcription	YBR245C	ISW1
transcription and mRNA processing	YBR245C	ISW1
transcription from RNA polymerase I promoter	YBR245C	ISW1
transcription from RNA polymerase II promoter	YBR245C	ISW1
budding	YBR260C	RGD1
cell cortex	YBR260C	RGD1
cellular bud	YBR260C	RGD1
cytoskeleton	YBR260C	RGD1
cytoskeleton and microtubules	YBR260C	RGD1
enzyme regulator activity	YBR260C	RGD1
lipid binding	YBR260C	RGD1
lipids	YBR260C	RGD1
response to osmotic stress	YBR260C	RGD1
site of polarized growth	YBR260C	RGD1
mitochondria	YBR269C	SDH8
mitochondrion	YBR269C	SDH8
mitochondrion organization	YBR269C	SDH8
cellular response to DNA damage stimulus	YBR272C	HSM3
DNA repair	YBR272C	HSM3
budding	YBR273C	UBX7
endomembrane system	YBR273C	UBX7
endoplasmic reticulum	YBR273C	UBX7
ER	YBR273C	UBX7
Golgi and ER	YBR273C	UBX7
proteolysis involved in cellular protein catabolic process	YBR273C	UBX7
sporulation	YBR273C	UBX7
cell cycle	YBR274W	CHK1
cellular response to DNA damage stimulus	YBR274W	CHK1
DNA replication	YBR274W	CHK1
kinase activity	YBR274W	CHK1
metabolic	YBR274W	CHK1
protein phosphorylation	YBR274W	CHK1
regulation of cell cycle	YBR274W	CHK1
regulation of DNA metabolic process	YBR274W	CHK1
transferase activity	YBR274W	CHK1
cellular response to DNA damage stimulus	YBR275C	RIF1
chromatin	YBR275C	RIF1
chromatin organization	YBR275C	RIF1
chromosome	YBR275C	RIF1
DNA binding	YBR275C	RIF1
DNA repair	YBR275C	RIF1
DNA replication	YBR275C	RIF1
telomere organization	YBR275C	RIF1
cellular response to DNA damage stimulus	YBR278W	DPB3
chromatin	YBR278W	DPB3
chromatin organization	YBR278W	DPB3
chromosome	YBR278W	DPB3
DNA binding	YBR278W	DPB3
DNA repair	YBR278W	DPB3
DNA replication	YBR278W	DPB3
nucleotidyltransferase activity	YBR278W	DPB3
sig_Gsp1_GI	YBR278W	DPB3
transferase activity	YBR278W	DPB3
proteolysis involved in cellular protein catabolic process	YBR280C	SAF1
transferase activity	YBR280C	SAF1
hydrolase activity	YBR281C	DUG2
peptidase activity	YBR281C	DUG2
transferase activity	YBR281C	DUG2
endomembrane system	YBR283C	SSH1
endoplasmic reticulum	YBR283C	SSH1
ER	YBR283C	SSH1
Golgi and ER	YBR283C	SSH1
protein targeting	YBR283C	SSH1
protein transporter activity	YBR283C	SSH1
transmembrane transporter activity	YBR283C	SSH1
hydrolase activity	YBR286W	APE3
peptidase activity	YBR286W	APE3
vacuole	YBR286W	APE3
vacuoles	YBR286W	APE3
Golgi	YBR288C	APM3
Golgi and ER	YBR288C	APM3
Golgi vesicle transport	YBR288C	APM3
protein targeting	YBR288C	APM3
carbohydrate metabolic process	YBR289W	SNF5
cell cycle	YBR289W	SNF5
cellular response to DNA damage stimulus	YBR289W	SNF5
chromatin	YBR289W	SNF5
chromatin organization	YBR289W	SNF5
DNA recombination	YBR289W	SNF5
DNA repair	YBR289W	SNF5
hydrolase activity	YBR289W	SNF5
invasive growth in response to glucose limitation	YBR289W	SNF5
metabolic	YBR289W	SNF5
oligosaccharide metabolic process	YBR289W	SNF5
sig_Gsp1_GI	YBR289W	SNF5
transcription	YBR289W	SNF5
transcription and mRNA processing	YBR289W	SNF5
transcription factor binding	YBR289W	SNF5
transcription from RNA polymerase II promoter	YBR289W	SNF5
endomembrane system	YBR290W	BSD2
endoplasmic reticulum	YBR290W	BSD2
ER	YBR290W	BSD2
Golgi and ER	YBR290W	BSD2
ion transport	YBR290W	BSD2
protein targeting	YBR290W	BSD2
proteolysis involved in cellular protein catabolic process	YBR290W	BSD2
sig_Gsp1_GI	YBR290W	BSD2
vacuole	YBR290W	BSD2
vacuoles	YBR290W	BSD2
ion transport	YBR291C	CTP1
mitochondria	YBR291C	CTP1
mitochondrial envelope	YBR291C	CTP1
mitochondrion	YBR291C	CTP1
transmembrane transport	YBR291C	CTP1
transmembrane transporter activity	YBR291C	CTP1
cellular ion homeostasis	YBR295W	PCA1
hydrolase activity	YBR295W	PCA1
ion transport	YBR295W	PCA1
plasma membrane	YBR295W	PCA1
transmembrane transport	YBR295W	PCA1
transmembrane transporter activity	YBR295W	PCA1
transmembrane transporter activity	YBR298C	MAL31
cytoplasmic vesicle	YCL001W	RER1
endomembrane system	YCL001W	RER1
Golgi	YCL001W	RER1
Golgi and ER	YCL001W	RER1
Golgi apparatus	YCL001W	RER1
Golgi vesicle transport	YCL001W	RER1
vacuole	YCL001W	RER1
vacuoles	YCL001W	RER1
cytoplasmic vesicle	YCL008C	STP22
endomembrane system	YCL008C	STP22
endosomal transport	YCL008C	STP22
Golgi and ER	YCL008C	STP22
ion transport	YCL008C	STP22
nucleobase-containing compound transport	YCL008C	STP22
plasma membrane	YCL008C	STP22
protein modification by small protein conjugation or removal	YCL008C	STP22
protein targeting	YCL008C	STP22
proteolysis involved in cellular protein catabolic process	YCL008C	STP22
regulation of protein modification process	YCL008C	STP22
sig_Gsp1_GI	YCL008C	STP22
ubiquitin-like protein binding	YCL008C	STP22
chromatin	YCL010C	SGF29
chromatin organization	YCL010C	SGF29
histone binding	YCL010C	SGF29
histone modification	YCL010C	SGF29
peptidyl-amino acid modification	YCL010C	SGF29
protein acylation	YCL010C	SGF29
transcription	YCL010C	SGF29
transcription and mRNA processing	YCL010C	SGF29
transcription factor activity, protein binding	YCL010C	SGF29
transcription from RNA polymerase II promoter	YCL010C	SGF29
chromatin	YCL011C	GBP2
DNA binding	YCL011C	GBP2
mRNA binding	YCL011C	GBP2
nuclear transport	YCL011C	GBP2
nuclear transport and organization	YCL011C	GBP2
nucleobase-containing compound transport	YCL011C	GBP2
RNA binding	YCL011C	GBP2
RNA catabolic process	YCL011C	GBP2
sig_Gsp1_GI	YCL011C	GBP2
telomere organization	YCL011C	GBP2
transcription and mRNA processing	YCL011C	GBP2
budding	YCL014W	BUD3
cell budding	YCL014W	BUD3
cell cortex	YCL014W	BUD3
cell cycle	YCL014W	BUD3
cellular bud	YCL014W	BUD3
conjugation	YCL014W	BUD3
cytokinesis	YCL014W	BUD3
cytoskeleton	YCL014W	BUD3
cytoskeleton and microtubules	YCL014W	BUD3
guanyl-nucleotide exchange factor activity	YCL014W	BUD3
mitotic cell cycle	YCL014W	BUD3
site of polarized growth	YCL014W	BUD3
budding	YCL016C	DCC1
cell cycle	YCL016C	DCC1
cellular response to DNA damage stimulus	YCL016C	DCC1
chromatin	YCL016C	DCC1
chromosome	YCL016C	DCC1
chromosome segregation	YCL016C	DCC1
cytoskeleton and microtubules	YCL016C	DCC1
mitotic cell cycle	YCL016C	DCC1
organelle fission	YCL016C	DCC1
sig_Gsp1_GI	YCL016C	DCC1
budding	YCL029C	BIK1
cell cortex	YCL029C	BIK1
cell cycle	YCL029C	BIK1
chromatin	YCL029C	BIK1
chromosome	YCL029C	BIK1
chromosome segregation	YCL029C	BIK1
conjugation	YCL029C	BIK1
cytoskeletal protein binding	YCL029C	BIK1
cytoskeleton	YCL029C	BIK1
cytoskeleton and microtubules	YCL029C	BIK1
cytoskeleton organization	YCL029C	BIK1
microtubule organizing center	YCL029C	BIK1
mitotic cell cycle	YCL029C	BIK1
nuclear transport and organization	YCL029C	BIK1
nucleus organization	YCL029C	BIK1
organelle fission	YCL029C	BIK1
organelle fusion	YCL029C	BIK1
regulation of organelle organization	YCL029C	BIK1
sig_Gsp1_GI	YCL029C	BIK1
site of polarized growth	YCL029C	BIK1
conjugation	YCL032W	STE50
enzyme regulator activity	YCL032W	STE50
protein phosphorylation	YCL032W	STE50
response to heat	YCL032W	STE50
response to osmotic stress	YCL032W	STE50
mitochondria	YCL033C	MXR2
mitochondrion	YCL033C	MXR2
oxidoreductase activity	YCL033C	MXR2
response to oxidative stress	YCL033C	MXR2
cytoplasmic translation	YCL037C	SRO9
mRNA binding	YCL037C	SRO9
ribosomes and translation	YCL037C	SRO9
RNA binding	YCL037C	SRO9
transcription and mRNA processing	YCL037C	SRO9
endomembrane system	YCL045C	EMC1
endoplasmic reticulum	YCL045C	EMC1
ER	YCL045C	EMC1
Golgi and ER	YCL045C	EMC1
protein folding	YCL045C	EMC1
hydrolase activity	YCL050C	APA1
metabolic	YCL050C	APA1
nucleobase-containing small molecule metabolic process	YCL050C	APA1
nucleotidyltransferase activity	YCL050C	APA1
transferase activity	YCL050C	APA1
peroxisome	YCL056C	PEX34
peroxisome organization	YCL056C	PEX34
peroxisomes	YCL056C	PEX34
budding	YCL061C	MRC1
cell cycle	YCL061C	MRC1
cellular response to DNA damage stimulus	YCL061C	MRC1
chromatin	YCL061C	MRC1
chromatin organization	YCL061C	MRC1
chromosome	YCL061C	MRC1
chromosome segregation	YCL061C	MRC1
cytoskeleton and microtubules	YCL061C	MRC1
DNA repair	YCL061C	MRC1
DNA replication	YCL061C	MRC1
metabolic	YCL061C	MRC1
mitotic cell cycle	YCL061C	MRC1
organelle fission	YCL061C	MRC1
regulation of cell cycle	YCL061C	MRC1
regulation of DNA metabolic process	YCL061C	MRC1
telomere organization	YCL061C	MRC1
cell cycle	YCR008W	SAT4
cellular ion homeostasis	YCR008W	SAT4
cofactor metabolic process	YCR008W	SAT4
kinase activity	YCR008W	SAT4
metabolic	YCR008W	SAT4
mitochondria	YCR008W	SAT4
mitochondrion	YCR008W	SAT4
mitotic cell cycle	YCR008W	SAT4
protein dephosphorylation	YCR008W	SAT4
protein phosphorylation	YCR008W	SAT4
transferase activity	YCR008W	SAT4
cell cortex	YCR009C	RVS161
conjugation	YCR009C	RVS161
cytoskeletal protein binding	YCR009C	RVS161
cytoskeleton	YCR009C	RVS161
cytoskeleton and microtubules	YCR009C	RVS161
cytoskeleton organization	YCR009C	RVS161
endocytosis	YCR009C	RVS161
Golgi and ER	YCR009C	RVS161
lipid binding	YCR009C	RVS161
lipids	YCR009C	RVS161
response to osmotic stress	YCR009C	RVS161
response to starvation	YCR009C	RVS161
site of polarized growth	YCR009C	RVS161
cellular response to DNA damage stimulus	YCR014C	POL4
DNA repair	YCR014C	POL4
nucleotidyltransferase activity	YCR014C	POL4
transferase activity	YCR014C	POL4
budding	YCR017C	CWH43
cell wall organization or biogenesis	YCR017C	CWH43
cellular bud	YCR017C	CWH43
endomembrane system	YCR017C	CWH43
endoplasmic reticulum	YCR017C	CWH43
ER	YCR017C	CWH43
Golgi and ER	YCR017C	CWH43
lipid metabolic process	YCR017C	CWH43
lipids	YCR017C	CWH43
metabolic	YCR017C	CWH43
plasma membrane	YCR017C	CWH43
protein lipidation	YCR017C	CWH43
site of polarized growth	YCR017C	CWH43
metabolic	YCR020C	PET18
vitamin metabolic process	YCR020C	PET18
protein acylation	YCR020C-A	MAK31
transferase activity	YCR020C-A	MAK31
enzyme regulator activity	YCR024C-A	PMP1
ion transport	YCR024C-A	PMP1
plasma membrane	YCR024C-A	PMP1
hydrolase activity	YCR026C	NPP1
metabolic	YCR026C	NPP1
nuclease activity	YCR026C	NPP1
nucleobase-containing small molecule metabolic process	YCR026C	NPP1
response to starvation	YCR026C	NPP1
amino acid transport	YCR027C	RHB1
endosomal transport	YCR027C	RHB1
Golgi and ER	YCR027C	RHB1
GTPase activity	YCR027C	RHB1
hydrolase activity	YCR027C	RHB1
ion transport	YCR027C	RHB1
plasma membrane	YCR027C	RHB1
DNA binding	YCR028C-A	RIM1
DNA replication	YCR028C-A	RIM1
metabolic	YCR028C-A	RIM1
mitochondria	YCR028C-A	RIM1
mitochondrion	YCR028C-A	RIM1
mitochondrion organization	YCR028C-A	RIM1
regulation of DNA metabolic process	YCR028C-A	RIM1
regulation of organelle organization	YCR028C-A	RIM1
cytoplasmic translation	YCR031C	RPS14A
mRNA binding	YCR031C	RPS14A
organelle assembly	YCR031C	RPS14A
ribosomal small subunit biogenesis	YCR031C	RPS14A
ribosome	YCR031C	RPS14A
ribosome assembly	YCR031C	RPS14A
ribosomes and translation	YCR031C	RPS14A
RNA binding	YCR031C	RPS14A
rRNA processing	YCR031C	RPS14A
structural constituent of ribosome	YCR031C	RPS14A
transcription and mRNA processing	YCR031C	RPS14A
chromatin	YCR033W	SNT1
chromatin organization	YCR033W	SNT1
chromosome	YCR033W	SNT1
histone modification	YCR033W	SNT1
protein phosphorylation	YCR033W	SNT1
regulation of protein modification process	YCR033W	SNT1
sig_Gsp1_GI	YCR033W	SNT1
endomembrane system	YCR034W	ELO2
endoplasmic reticulum	YCR034W	ELO2
endosomal transport	YCR034W	ELO2
ER	YCR034W	ELO2
Golgi and ER	YCR034W	ELO2
lipid metabolic process	YCR034W	ELO2
lipids	YCR034W	ELO2
metabolic	YCR034W	ELO2
monocarboxylic acid metabolic process	YCR034W	ELO2
transferase activity	YCR034W	ELO2
carbohydrate metabolic process	YCR036W	RBK1
kinase activity	YCR036W	RBK1
metabolic	YCR036W	RBK1
transferase activity	YCR036W	RBK1
cellular ion homeostasis	YCR044C	PER1
endomembrane system	YCR044C	PER1
endoplasmic reticulum	YCR044C	PER1
ER	YCR044C	PER1
Golgi and ER	YCR044C	PER1
lipid metabolic process	YCR044C	PER1
lipids	YCR044C	PER1
metabolic	YCR044C	PER1
protein lipidation	YCR044C	PER1
vacuole	YCR044C	PER1
vacuoles	YCR044C	PER1
cellular amino acid metabolic process	YCR053W	THR4
lyase activity	YCR053W	THR4
metabolic	YCR053W	THR4
sig_Gsp1_GI	YCR053W	THR4
cell cycle	YCR063W	BUD31
cytokinesis	YCR063W	BUD31
cytoskeleton and microtubules	YCR063W	BUD31
mitotic cell cycle	YCR063W	BUD31
mRNA processing	YCR063W	BUD31
RNA processing	YCR063W	BUD31
RNA splicing	YCR063W	BUD31
transcription and mRNA processing	YCR063W	BUD31
chromosome	YCR065W	HCM1
cytoskeleton and microtubules	YCR065W	HCM1
cytoskeleton organization	YCR065W	HCM1
DNA binding	YCR065W	HCM1
mitochondria	YCR065W	HCM1
mitochondrion organization	YCR065W	HCM1
nucleic acid binding transcription factor activity	YCR065W	HCM1
response to oxidative stress	YCR065W	HCM1
transcription	YCR065W	HCM1
transcription and mRNA processing	YCR065W	HCM1
transcription from RNA polymerase II promoter	YCR065W	HCM1
cellular response to DNA damage stimulus	YCR066W	RAD18
chromosome	YCR066W	RAD18
DNA binding	YCR066W	RAD18
DNA repair	YCR066W	RAD18
hydrolase activity	YCR066W	RAD18
protein modification by small protein conjugation or removal	YCR066W	RAD18
endomembrane system	YCR067C	SED4
endoplasmic reticulum	YCR067C	SED4
enzyme regulator activity	YCR067C	SED4
ER	YCR067C	SED4
Golgi	YCR067C	SED4
Golgi and ER	YCR067C	SED4
Golgi vesicle transport	YCR067C	SED4
regulation of organelle organization	YCR067C	SED4
regulation of transport	YCR067C	SED4
vesicle organization	YCR067C	SED4
cell cycle	YCR077C	PAT1
chromatin	YCR077C	PAT1
chromatin binding	YCR077C	PAT1
chromatin organization	YCR077C	PAT1
chromosome	YCR077C	PAT1
chromosome segregation	YCR077C	PAT1
cytoskeleton and microtubules	YCR077C	PAT1
mRNA binding	YCR077C	PAT1
organelle assembly	YCR077C	PAT1
regulation of translation	YCR077C	PAT1
ribosome	YCR077C	PAT1
ribosomes and translation	YCR077C	PAT1
RNA binding	YCR077C	PAT1
RNA catabolic process	YCR077C	PAT1
transcription and mRNA processing	YCR077C	PAT1
translational initiation	YCR077C	PAT1
chromatin	YCR082W	AHC2
chromatin organization	YCR082W	AHC2
histone modification	YCR082W	AHC2
peptidyl-amino acid modification	YCR082W	AHC2
protein acylation	YCR082W	AHC2
budding	YCR086W	CSM1
cell cycle	YCR086W	CSM1
chromatin	YCR086W	CSM1
chromosome	YCR086W	CSM1
chromosome segregation	YCR086W	CSM1
cytoskeleton and microtubules	YCR086W	CSM1
endomembrane system	YCR086W	CSM1
meiotic cell cycle	YCR086W	CSM1
nuclear transport and organization	YCR086W	CSM1
nucleolus	YCR086W	CSM1
nucleus organization	YCR086W	CSM1
organelle fission	YCR086W	CSM1
sig_Gsp1_GI	YCR086W	CSM1
nucleolus	YCR087C-A	YCR087C-A
cell cortex	YCR088W	ABP1
cytoskeletal protein binding	YCR088W	ABP1
cytoskeleton	YCR088W	ABP1
cytoskeleton and microtubules	YCR088W	ABP1
cytoskeleton organization	YCR088W	ABP1
regulation of organelle organization	YCR088W	ABP1
site of polarized growth	YCR088W	ABP1
cell morphogenesis	YCR089W	FIG2
cell wall	YCR089W	FIG2
conjugation	YCR089W	FIG2
invasive growth in response to glucose limitation	YCR089W	FIG2
cell cycle	YDL002C	NHP10
cellular response to DNA damage stimulus	YDL002C	NHP10
chromatin	YDL002C	NHP10
chromatin organization	YDL002C	NHP10
chromosome	YDL002C	NHP10
DNA binding	YDL002C	NHP10
